edge_id	from_type	from_id	to_type	to_id	relation_kind	directness	rule_id	year_start	year_end	certainty	supporting_claim_ids	path_text
edge-27699d198ca629a6	proposition	eucharist-is-body-and-blood	place	rome	proposition_place	derived	person_affirms_proposition+active_in	100	155	probable	clm-polycarp-active-rome|clm-polycarp-affirms-eucharist	person:polycarp-of-smyrna → person_affirms_proposition → proposition:eucharist-is-body-and-blood + person:polycarp-of-smyrna → active_in → place:rome
edge-7562cc05ba367867	proposition	fasting-is-required	place	smyrna	proposition_place	derived	person_affirms_proposition+bishop_of	100	155	probable	clm-polycarp-affirms-fasting|clm-polycarp-bishop-smyrna	person:polycarp-of-smyrna → person_affirms_proposition → proposition:fasting-is-required + person:polycarp-of-smyrna → bishop_of → place:smyrna
edge-ca08e6155e512530	proposition	fasting-is-required	place	ephesus	proposition_place	derived	person_affirms_proposition+active_in	100	155	probable	clm-polycarp-active-ephesus|clm-polycarp-affirms-fasting	person:polycarp-of-smyrna → person_affirms_proposition → proposition:fasting-is-required + person:polycarp-of-smyrna → active_in → place:ephesus
edge-cf12fae8217d794a	proposition	fasting-is-required	place	rome	proposition_place	derived	person_affirms_proposition+active_in	100	155	probable	clm-polycarp-active-rome|clm-polycarp-affirms-fasting	person:polycarp-of-smyrna → person_affirms_proposition → proposition:fasting-is-required + person:polycarp-of-smyrna → active_in → place:rome
edge-d580d8e6e2cc6c9f	person	polycarp-of-smyrna	place	smyrna	person_place	direct	bishop_of	100	155	attested	clm-polycarp-bishop-smyrna	person:polycarp-of-smyrna → bishop_of → place:smyrna
edge-dbc89d7b7d42b8b2	proposition	eucharist-is-body-and-blood	place	ephesus	proposition_place	derived	person_affirms_proposition+active_in	100	155	probable	clm-polycarp-active-ephesus|clm-polycarp-affirms-eucharist	person:polycarp-of-smyrna → person_affirms_proposition → proposition:eucharist-is-body-and-blood + person:polycarp-of-smyrna → active_in → place:ephesus
edge-eb526b9dca92afb2	proposition	eucharist-is-body-and-blood	place	smyrna	proposition_place	derived	person_affirms_proposition+bishop_of	100	155	probable	clm-polycarp-affirms-eucharist|clm-polycarp-bishop-smyrna	person:polycarp-of-smyrna → person_affirms_proposition → proposition:eucharist-is-body-and-blood + person:polycarp-of-smyrna → bishop_of → place:smyrna
edge-eaf82e4b854a920d	group	ebionites	place	samaria	group_place	direct	group_present_at	100	250	probable	clm-ebionites-at-samaria	group:ebionites → group_present_at → place:samaria
edge-fc3e32e403669d0e	group	ebionites	place	jerusalem	group_place	direct	group_present_at	100	250	probable	clm-ebionites-at-jerusalem	group:ebionites → group_present_at → place:jerusalem
edge-be6e7a846256e1f3	group	ebionites	place	antioch	group_place	direct	group_present_at	100	300	probable	clm-ebionites-at-antioch	group:ebionites → group_present_at → place:antioch
edge-ed2c3173f44f3f46	group	ebionites	place	egypt	group_place	direct	group_present_at	100	300	probable	clm-ebionites-at-egypt	group:ebionites → group_present_at → place:egypt
edge-0bd27663e91d99b8	group	caesarean-church	place	caesarea	group_place	direct	group_present_at	100	400	attested	clm-caesarean-church-at-caesarea	group:caesarean-church → group_present_at → place:caesarea
edge-d6a3b2d7d4fae7ed	group	roman-empire	place	bostra	group_place	direct	controls_place	106	400	probable	clm-rome-controls-bostra	group:roman-empire → controls_place → place:bostra
edge-785fd7c7aecca351	proposition	episcopal-unity-grounds-church-unity	place	troas	proposition_place	derived	person_affirms_proposition+active_in	107	110	probable	clm-ignatius-active-troas|clm-ignatius-affirms-episcopal-unity	person:ignatius-of-antioch → person_affirms_proposition → proposition:episcopal-unity-grounds-church-unity + person:ignatius-of-antioch → active_in → place:troas
edge-a30179638debbcfb	proposition	episcopal-unity-grounds-church-unity	place	antioch	proposition_place	derived	person_affirms_proposition+bishop_of	107	110	probable	clm-ignatius-affirms-episcopal-unity|clm-ignatius-bishop-antioch	person:ignatius-of-antioch → person_affirms_proposition → proposition:episcopal-unity-grounds-church-unity + person:ignatius-of-antioch → bishop_of → place:antioch
edge-ade186e8a0bb9e83	proposition	episcopal-unity-grounds-church-unity	place	smyrna	proposition_place	derived	person_affirms_proposition+active_in	107	110	probable	clm-ignatius-active-smyrna|clm-ignatius-affirms-episcopal-unity	person:ignatius-of-antioch → person_affirms_proposition → proposition:episcopal-unity-grounds-church-unity + person:ignatius-of-antioch → active_in → place:smyrna
edge-d5fd65bc768cf9fb	proposition	episcopal-unity-grounds-church-unity	place	ephesus	proposition_place	derived	person_affirms_proposition+active_in	107	110	probable	clm-ignatius-active-ephesus-route|clm-ignatius-affirms-episcopal-unity	person:ignatius-of-antioch → person_affirms_proposition → proposition:episcopal-unity-grounds-church-unity + person:ignatius-of-antioch → active_in → place:ephesus
edge-4ad9f16f174696cb	proposition	christ-truly-suffered-and-died	place	ephesus	proposition_place	derived	work_affirms_proposition+addressed_to_place	107	115	probable	clm-epistles-ignatius-addressed-ephesus|clm-ignatius-smyrn-affirms-passion	work:epistles-of-ignatius → work_affirms_proposition → proposition:christ-truly-suffered-and-died + work:epistles-of-ignatius → addressed_to_place → place:ephesus
edge-55def6105a09a5fc	proposition	christ-truly-suffered-and-died	place	smyrna	proposition_place	derived	work_affirms_proposition+addressed_to_place	107	115	probable	clm-epistles-ignatius-addressed-smyrna|clm-ignatius-smyrn-affirms-passion	work:epistles-of-ignatius → work_affirms_proposition → proposition:christ-truly-suffered-and-died + work:epistles-of-ignatius → addressed_to_place → place:smyrna
edge-8d0b873e7fac5128	proposition	christ-truly-suffered-and-died	place	rome	proposition_place	derived	work_affirms_proposition+addressed_to_place	107	115	probable	clm-epistles-ignatius-addressed-rome|clm-ignatius-smyrn-affirms-passion	work:epistles-of-ignatius → work_affirms_proposition → proposition:christ-truly-suffered-and-died + work:epistles-of-ignatius → addressed_to_place → place:rome
edge-a3faa635e72becad	proposition	christ-truly-suffered-and-died	place	smyrna	proposition_place	derived	work_affirms_proposition+written_at	107	115	probable	clm-epistles-ignatius-written-smyrna|clm-ignatius-smyrn-affirms-passion	work:epistles-of-ignatius → work_affirms_proposition → proposition:christ-truly-suffered-and-died + work:epistles-of-ignatius → written_at → place:smyrna
edge-c48390cdb2a07c7f	proposition	christ-truly-suffered-and-died	place	philadelphia-asia	proposition_place	derived	work_affirms_proposition+addressed_to_place	107	115	probable	clm-epistles-ignatius-addressed-philadelphia|clm-ignatius-smyrn-affirms-passion	work:epistles-of-ignatius → work_affirms_proposition → proposition:christ-truly-suffered-and-died + work:epistles-of-ignatius → addressed_to_place → place:philadelphia-asia
edge-4fea10cdcb2bc0aa	event	ignatius-martyrdom	place	rome	event_place	direct	event_occurs_at	108	110	attested	clm-ignatius-martyrdom-at-rome	event:ignatius-martyrdom → event_occurs_at → place:rome
edge-04ba734f07522855	proposition	jesus-born-of-virgin	place	smyrna	proposition_place	derived	work_affirms_proposition+addressed_to_place	110	110	probable	clm-epistles-ignatius-addressed-smyrna|clm-ignatius-eph-affirms-virgin-birth	work:epistles-of-ignatius → work_affirms_proposition → proposition:jesus-born-of-virgin + work:epistles-of-ignatius → addressed_to_place → place:smyrna
edge-06c197c55a8e6802	proposition	baptism-effects-regeneration	place	smyrna	proposition_place	derived	work_affirms_proposition+addressed_to_place	110	110	probable	clm-epistles-ignatius-addressed-smyrna|clm-ignatius-affirms-baptism-regen	work:epistles-of-ignatius → work_affirms_proposition → proposition:baptism-effects-regeneration + work:epistles-of-ignatius → addressed_to_place → place:smyrna
edge-06fb0d4657be75cd	work	epistles-of-ignatius	place	ephesus	work_place	direct	addressed_to_place	110	110	attested	clm-epistles-ignatius-addressed-ephesus	work:epistles-of-ignatius → addressed_to_place → place:ephesus
edge-0a7311c9eaec99f1	proposition	bishop-succession-guarantees-apostolic-faith	place	smyrna	proposition_place	derived	work_affirms_proposition+written_at	110	110	probable	clm-epistles-ignatius-written-smyrna|clm-ignatius-affirms-episcopal-chair	work:epistles-of-ignatius → work_affirms_proposition → proposition:bishop-succession-guarantees-apostolic-faith + work:epistles-of-ignatius → written_at → place:smyrna
edge-0b490e4a3e7ab234	proposition	repentance-is-required	place	rome	proposition_place	derived	work_affirms_proposition+addressed_to_place	110	110	probable	clm-epistles-ignatius-addressed-rome|clm-ignatius-affirms-repentance	work:epistles-of-ignatius → work_affirms_proposition → proposition:repentance-is-required + work:epistles-of-ignatius → addressed_to_place → place:rome
edge-0bfd8855516a9066	proposition	fasting-is-required	place	philadelphia-asia	proposition_place	derived	work_affirms_proposition+addressed_to_place	110	110	probable	clm-epistles-ignatius-addressed-philadelphia|clm-ignatius-affirms-fasting	work:epistles-of-ignatius → work_affirms_proposition → proposition:fasting-is-required + work:epistles-of-ignatius → addressed_to_place → place:philadelphia-asia
edge-0c58328e2e15c2b6	proposition	eucharist-is-medicine-of-immortality	place	rome	proposition_place	derived	work_affirms_proposition+addressed_to_place	110	110	probable	clm-epistles-ignatius-addressed-rome|clm-ignatius-eph-affirms-eucharist-immortality	work:epistles-of-ignatius → work_affirms_proposition → proposition:eucharist-is-medicine-of-immortality + work:epistles-of-ignatius → addressed_to_place → place:rome
edge-0d4c59ef890d9d72	proposition	rule-of-faith-received-from-apostles	place	smyrna	proposition_place	derived	work_affirms_proposition+addressed_to_place	110	110	probable	clm-epistles-ignatius-addressed-smyrna|clm-ignatius-affirms-rule-of-faith	work:epistles-of-ignatius → work_affirms_proposition → proposition:rule-of-faith-received-from-apostles + work:epistles-of-ignatius → addressed_to_place → place:smyrna
edge-136f0612282edc1c	proposition	final-judgment-is-coming	place	smyrna	proposition_place	derived	work_affirms_proposition+addressed_to_place	110	110	probable	clm-epistles-ignatius-addressed-smyrna|clm-ignatius-affirms-judgment	work:epistles-of-ignatius → work_affirms_proposition → proposition:final-judgment-is-coming + work:epistles-of-ignatius → addressed_to_place → place:smyrna
edge-13caca88c0ca737f	proposition	jesus-born-of-virgin	place	philadelphia-asia	proposition_place	derived	work_affirms_proposition+addressed_to_place	110	110	probable	clm-epistles-ignatius-addressed-philadelphia|clm-ignatius-eph-affirms-virgin-birth	work:epistles-of-ignatius → work_affirms_proposition → proposition:jesus-born-of-virgin + work:epistles-of-ignatius → addressed_to_place → place:philadelphia-asia
edge-166496ba9cea6492	proposition	frequent-eucharistic-assembly	place	smyrna	proposition_place	derived	work_affirms_proposition+written_at	110	110	probable	clm-epistles-ignatius-written-smyrna|clm-ignatius-frequent-assembly	work:epistles-of-ignatius → work_affirms_proposition → proposition:frequent-eucharistic-assembly + work:epistles-of-ignatius → written_at → place:smyrna
edge-1ec2ab195f7e149f	proposition	eucharist-is-body-and-blood	place	philadelphia-asia	proposition_place	derived	work_affirms_proposition+addressed_to_place	110	110	probable	clm-epistles-ignatius-addressed-philadelphia|clm-ignatius-eucharist-flesh	work:epistles-of-ignatius → work_affirms_proposition → proposition:eucharist-is-body-and-blood + work:epistles-of-ignatius → addressed_to_place → place:philadelphia-asia
edge-2477bc29006dbd83	proposition	logos-is-pre-existent-son-of-god	place	ephesus	proposition_place	derived	work_affirms_proposition+addressed_to_place	110	110	probable	clm-epistles-ignatius-addressed-ephesus|clm-ignatius-affirms-logos	work:epistles-of-ignatius → work_affirms_proposition → proposition:logos-is-pre-existent-son-of-god + work:epistles-of-ignatius → addressed_to_place → place:ephesus
