place_id	decade	presence_status	group_presence_summary	dominant_polity_group_id	supporting_claim_count	derivation_hash
berea	330	unknown	roman-empire	roman-empire	1	state-51be1e0189d45702
berea	340	unknown	roman-empire	roman-empire	1	state-83764c68263cdda2
berea	350	unknown	roman-empire	roman-empire	1	state-82d3f3505a000905
berea	360	unknown	roman-empire	roman-empire	1	state-b13591a77cb4b56c
berea	370	unknown	roman-empire	roman-empire	1	state-20a9727046908ace
berea	380	unknown	roman-empire	roman-empire	1	state-f7985345227fb499
berea	390	unknown	roman-empire	roman-empire	1	state-0a2ef408a427b7a7
berea	400	unknown	roman-empire	roman-empire	1	state-5649ac7aecc1f880
bethany-beyond-the-jordan	20	attested	followers-of-john-the-baptist		2	state-b5d9faaa4156342e
bethany-near-jerusalem	-70	unknown	roman-empire	roman-empire	1	state-9634d3f1530ea331
bethany-near-jerusalem	-60	unknown	roman-empire	roman-empire	1	state-7362fa5dfa2c2bff
bethany-near-jerusalem	-50	unknown	roman-empire	roman-empire	1	state-681311f01ebfad05
bethany-near-jerusalem	-40	unknown	roman-empire	roman-empire	1	state-b198bf1236804c3a
bethany-near-jerusalem	-30	unknown	roman-empire	roman-empire	1	state-455952f985ae13a1
bethany-near-jerusalem	-20	unknown	roman-empire	roman-empire	1	state-99ffbe65b16d0dbd
bethany-near-jerusalem	-10	unknown	roman-empire	roman-empire	1	state-3fca0e2a1ee49e31
bethany-near-jerusalem	0	unknown	roman-empire	roman-empire	1	state-8e006e6cb9da49ec
bethany-near-jerusalem	10	unknown	roman-empire	roman-empire	1	state-298b26bca058bcdb
bethany-near-jerusalem	20	attested	roman-empire	roman-empire	2	state-54081f828580ee53
bethany-near-jerusalem	30	attested	roman-empire	roman-empire	2	state-48794c044c5f604e
bethany-near-jerusalem	40	unknown	roman-empire	roman-empire	1	state-7938f6302f2c729d
bethany-near-jerusalem	50	unknown	roman-empire	roman-empire	1	state-0c540030b025bce8
bethany-near-jerusalem	60	unknown	roman-empire	roman-empire	1	state-05306a82935b5fdb
bethany-near-jerusalem	70	unknown	roman-empire	roman-empire	1	state-9bb74670d3c20706
bethany-near-jerusalem	80	unknown	roman-empire	roman-empire	1	state-14dbda1975276f0b
bethany-near-jerusalem	90	unknown	roman-empire	roman-empire	1	state-b1d38251bb841428
bethany-near-jerusalem	100	unknown	roman-empire	roman-empire	1	state-c4360f526002e714
bethany-near-jerusalem	110	unknown	roman-empire	roman-empire	1	state-7db96a4c0bfd2f47
bethany-near-jerusalem	120	unknown	roman-empire	roman-empire	1	state-f28e575bc069a613
bethany-near-jerusalem	130	unknown	roman-empire	roman-empire	1	state-3a78b366984a031e
bethany-near-jerusalem	140	unknown	roman-empire	roman-empire	1	state-2f623fcb6992f07e
bethany-near-jerusalem	150	unknown	roman-empire	roman-empire	1	state-68a707cb03ffb3d4
bethany-near-jerusalem	160	unknown	roman-empire	roman-empire	1	state-014928375d5ff94e
bethany-near-jerusalem	170	unknown	roman-empire	roman-empire	1	state-7e1ab47ea7d653d1
bethany-near-jerusalem	180	unknown	roman-empire	roman-empire	1	state-9e6ba37861102e09
bethany-near-jerusalem	190	unknown	roman-empire	roman-empire	1	state-668b2a1a5882a3cc
bethany-near-jerusalem	200	unknown	roman-empire	roman-empire	1	state-939d648a0c396089
bethany-near-jerusalem	210	unknown	roman-empire	roman-empire	1	state-1d06e7bb09ea6862
bethany-near-jerusalem	220	unknown	roman-empire	roman-empire	1	state-e29032caaa922d69
bethany-near-jerusalem	230	unknown	roman-empire	roman-empire	1	state-76d486b0673b4d43
bethany-near-jerusalem	240	unknown	roman-empire	roman-empire	1	state-fc47866380c3bd58
bethany-near-jerusalem	250	unknown	roman-empire	roman-empire	1	state-2a31eabe0719e455
bethany-near-jerusalem	260	unknown	roman-empire	roman-empire	1	state-2e18cd330ca7278a
bethany-near-jerusalem	270	unknown	roman-empire	roman-empire	1	state-fdc77be2e94f38a9
bethany-near-jerusalem	280	unknown	roman-empire	roman-empire	1	state-32419863af20c877
bethany-near-jerusalem	290	unknown	roman-empire	roman-empire	1	state-93121f1a7a273665
bethany-near-jerusalem	300	unknown	roman-empire	roman-empire	1	state-7f53b37e76a6d4cd
bethany-near-jerusalem	310	unknown	roman-empire	roman-empire	1	state-f333fb710bb639b0
bethany-near-jerusalem	320	unknown	roman-empire	roman-empire	1	state-2c3dd068f05ef60a
bethany-near-jerusalem	330	unknown	roman-empire	roman-empire	1	state-1a3497686c5aea71
bethany-near-jerusalem	340	unknown	roman-empire	roman-empire	1	state-31d1e2980f332abd
bethany-near-jerusalem	350	unknown	roman-empire	roman-empire	1	state-22108d01bd4c137e
bethany-near-jerusalem	360	unknown	roman-empire	roman-empire	1	state-9cd16cbd84b1caae
bethany-near-jerusalem	370	unknown	roman-empire	roman-empire	1	state-d61d580e39d10610
bethany-near-jerusalem	380	unknown	roman-empire	roman-empire	1	state-da8f6ddb18422d9d
bethany-near-jerusalem	390	unknown	roman-empire	roman-empire	1	state-f42dfa19f8c73b14
bethany-near-jerusalem	400	unknown	roman-empire	roman-empire	1	state-dec624be93af50d3
bethsaida	-70	unknown	roman-empire	roman-empire	1	state-42b8dcc3fa54effc
bethsaida	-60	unknown	roman-empire	roman-empire	1	state-674b39850310e1c2
bethsaida	-50	unknown	roman-empire	roman-empire	1	state-e63098954e01b9fa
bethsaida	-40	unknown	roman-empire	roman-empire	1	state-b154f31c601688f2
bethsaida	-30	unknown	roman-empire	roman-empire	1	state-5eb8a91c0272e457
bethsaida	-20	unknown	roman-empire	roman-empire	1	state-b3ec6f93bca1472f
bethsaida	-10	unknown	roman-empire	roman-empire	1	state-f25c8fd8c6e0756a
bethsaida	0	unknown	roman-empire	roman-empire	1	state-139c343244be90c5
bethsaida	10	unknown	roman-empire	roman-empire	1	state-d516501199b501b9
bethsaida	20	attested	roman-empire	roman-empire	2	state-653fc739c9ca365a
bethsaida	30	attested	roman-empire	roman-empire	2	state-ea959b78189c0394
bethsaida	40	unknown	roman-empire	roman-empire	1	state-06c9d73b774bb1df
bethsaida	50	unknown	roman-empire	roman-empire	1	state-7702627df42a88cc
bethsaida	60	unknown	roman-empire	roman-empire	1	state-95d0104a618062ec
bethsaida	70	unknown	roman-empire	roman-empire	1	state-4517230ed535d214
bethsaida	80	unknown	roman-empire	roman-empire	1	state-c72c9b227e06fc57
bethsaida	90	unknown	roman-empire	roman-empire	1	state-0a846de56767ed2a
bethsaida	100	unknown	roman-empire	roman-empire	1	state-f110b539c21c0467
bethsaida	110	unknown	roman-empire	roman-empire	1	state-31930654dd502998
bethsaida	120	unknown	roman-empire	roman-empire	1	state-36633edc8c11b661
bethsaida	130	unknown	roman-empire	roman-empire	1	state-510d48abeee58aa9
bethsaida	140	unknown	roman-empire	roman-empire	1	state-24ca65895a4ba83b
bethsaida	150	unknown	roman-empire	roman-empire	1	state-8c9c85d622f15cab
bethsaida	160	unknown	roman-empire	roman-empire	1	state-239bd22615f335c1
bethsaida	170	unknown	roman-empire	roman-empire	1	state-02c7e30007fcb32d
bethsaida	180	unknown	roman-empire	roman-empire	1	state-39cfa83cafc54c2d
bethsaida	190	unknown	roman-empire	roman-empire	1	state-4b0c4a53cdc9aca0
bethsaida	200	unknown	roman-empire	roman-empire	1	state-5428e876663502e0
bethsaida	210	unknown	roman-empire	roman-empire	1	state-91557517f3780bdd
bethsaida	220	unknown	roman-empire	roman-empire	1	state-19b444c88ba60299
bethsaida	230	unknown	roman-empire	roman-empire	1	state-7cc881d268f8e139
bethsaida	240	unknown	roman-empire	roman-empire	1	state-16093d16f9f1ca84
bethsaida	250	unknown	roman-empire	roman-empire	1	state-fb93b715d6885b8b
bethsaida	260	unknown	roman-empire	roman-empire	1	state-fd64cb9d503f6a80
bethsaida	270	unknown	roman-empire	roman-empire	1	state-0178807a82993838
bethsaida	280	unknown	roman-empire	roman-empire	1	state-708bf78f776ea678
bethsaida	290	unknown	roman-empire	roman-empire	1	state-e77bb330d52f811e
bethsaida	300	unknown	roman-empire	roman-empire	1	state-df3022bde6fd523f
bethsaida	310	unknown	roman-empire	roman-empire	1	state-792704cbb8fc76e3
bethsaida	320	unknown	roman-empire	roman-empire	1	state-602b9f05ba41f4f0
bethsaida	330	unknown	roman-empire	roman-empire	1	state-f373943fada73998
bethsaida	340	unknown	roman-empire	roman-empire	1	state-1a8567beca39367f
bethsaida	350	unknown	roman-empire	roman-empire	1	state-7f351962111baa80
bethsaida	360	unknown	roman-empire	roman-empire	1	state-e7dd13a73df5884a
bethsaida	370	unknown	roman-empire	roman-empire	1	state-dc71bf183a6e2c20
bethsaida	380	unknown	roman-empire	roman-empire	1	state-dd12bdcd3729d279
bethsaida	390	unknown	roman-empire	roman-empire	1	state-292bb6dfea5d6134
bethsaida	400	unknown	roman-empire	roman-empire	1	state-750aa68307c54091
bithynia	-80	unknown	roman-empire	roman-empire	1	state-9546286bd257b26f
bithynia	-70	unknown	roman-empire	roman-empire	1	state-0b219f53001c1f07
bithynia	-60	unknown	roman-empire	roman-empire	1	state-e82cc0227d46219b
bithynia	-50	unknown	roman-empire	roman-empire	1	state-b6361ed6cb3d0ab6
bithynia	-40	unknown	roman-empire	roman-empire	1	state-1218e30821b0c4b5
bithynia	-30	unknown	roman-empire	roman-empire	1	state-ee5bd201a942b592
bithynia	-20	unknown	roman-empire	roman-empire	1	state-35c540ecd745a237
bithynia	-10	unknown	roman-empire	roman-empire	1	state-bab36cb935bd3692
bithynia	0	unknown	roman-empire	roman-empire	1	state-25d6a33f82637a4d
bithynia	10	unknown	roman-empire	roman-empire	1	state-335df308b6f9f473
bithynia	20	unknown	roman-empire	roman-empire	1	state-0c985524d9dc0d97
bithynia	30	unknown	roman-empire	roman-empire	1	state-c9d65bddc1772cf3
bithynia	40	unknown	roman-empire	roman-empire	1	state-67476baa034239f7
bithynia	50	unknown	roman-empire	roman-empire	1	state-3659154613a64e2b
bithynia	60	attested	disciples-of-jesus; roman-empire	roman-empire	4	state-926f9d36d5b273f6
bithynia	70	attested	roman-empire	roman-empire	2	state-121fae9976bc733e
bithynia	80	attested	roman-empire	roman-empire	2	state-d0be8b812135005e
bithynia	90	attested	roman-empire	roman-empire	2	state-3235e35bdd53eb28
bithynia	100	attested	roman-empire	roman-empire	2	state-4490b024aea051dd
bithynia	110	attested	roman-empire	roman-empire	2	state-b1786c187f631520
bithynia	120	attested	roman-empire	roman-empire	2	state-fa7fb6498fd3a928
bithynia	130	attested	roman-empire	roman-empire	2	state-eb5c8b743ee7046c
bithynia	140	attested	roman-empire	roman-empire	2	state-e48ade1b60245d8a
bithynia	150	attested	roman-empire	roman-empire	2	state-10f62d37acc29cf5
bithynia	160	attested	roman-empire	roman-empire	2	state-2347f1fe408ff4ba
bithynia	170	attested	roman-empire	roman-empire	2	state-fff8cd369206b598
bithynia	180	attested	roman-empire	roman-empire	2	state-7324508d2d171252
bithynia	190	attested	roman-empire	roman-empire	2	state-ff6f341aabe82d53
bithynia	200	attested	roman-empire	roman-empire	2	state-191096e4690eb485
bithynia	210	unknown	roman-empire	roman-empire	1	state-7b0ba2ea7b98287d
bithynia	220	unknown	roman-empire	roman-empire	1	state-d5e1f04df094d087
bithynia	230	unknown	roman-empire	roman-empire	1	state-eeb96cbd804dcee6
bithynia	240	unknown	roman-empire	roman-empire	1	state-ef1ced85ff9fdbc7
bithynia	250	unknown	roman-empire	roman-empire	1	state-ce2fccf3eb181f33
bithynia	260	unknown	roman-empire	roman-empire	1	state-1be610d38d67f227
bithynia	270	unknown	roman-empire	roman-empire	1	state-575d6b83f61d5d18
bithynia	280	unknown	roman-empire	roman-empire	1	state-7df46f0f7c1f5974
bithynia	290	unknown	roman-empire	roman-empire	1	state-22686db2217cb788
bithynia	300	unknown	roman-empire	roman-empire	1	state-a0fb34d7c6bb6196
bithynia	310	unknown	roman-empire	roman-empire	1	state-c25c7a145d8aa420
bithynia	320	unknown	roman-empire	roman-empire	1	state-f9fb33187693866b
bithynia	330	unknown	roman-empire	roman-empire	1	state-186f92cc12c3e239
bithynia	340	unknown	roman-empire	roman-empire	1	state-d41fc6d12846e23e
bithynia	350	unknown	roman-empire	roman-empire	1	state-e50c30ea128bff48
bithynia	360	unknown	roman-empire	roman-empire	1	state-8cf87cee54ced68a
bithynia	370	unknown	roman-empire	roman-empire	1	state-82e5a7de18d683f5
bithynia	380	unknown	roman-empire	roman-empire	1	state-abbaafed6899f5a2
bithynia	390	unknown	roman-empire	roman-empire	1	state-9d688bf345554389
bithynia	400	unknown	roman-empire	roman-empire	1	state-95a5a903cdda3f61
bostra	100	unknown	roman-empire	roman-empire	1	state-4739f5249a3130d0
bostra	110	unknown	roman-empire	roman-empire	1	state-8674a013bccf94a1
bostra	120	unknown	roman-empire	roman-empire	1	state-c7445c4f38590b30
bostra	130	unknown	roman-empire	roman-empire	1	state-84bdbed322055a85
bostra	140	unknown	roman-empire	roman-empire	1	state-32e680417fedf501
bostra	150	unknown	roman-empire	roman-empire	1	state-3799bfd1a56ee6a4
bostra	160	unknown	roman-empire	roman-empire	1	state-56b78dbce3c52ef8
bostra	170	unknown	roman-empire	roman-empire	1	state-9eb31eaa8c4fa2a7
bostra	180	unknown	roman-empire	roman-empire	1	state-ec83650cc5e9ef69
bostra	190	unknown	roman-empire	roman-empire	1	state-d6315bfa1512d37b
bostra	200	unknown	roman-empire	roman-empire	1	state-eb1cbdc835ce2c63
bostra	210	unknown	roman-empire	roman-empire	1	state-bb2687d88c2268dc
bostra	220	unknown	roman-empire	roman-empire	1	state-c4f77845e3e52187
bostra	230	unknown	roman-empire	roman-empire	1	state-ff5709d9677dee05
bostra	240	attested	arabian-christians; roman-empire	roman-empire	4	state-1aa06d00ef08e791
bostra	250	attested	arabian-christians; roman-empire	roman-empire	4	state-b1b28d0e0003c8df
bostra	260	attested	arabian-christians; roman-empire	roman-empire	4	state-6007f06b2b1c5594
bostra	270	attested	arabian-christians; roman-empire	roman-empire	4	state-da228152192fc94c
bostra	280	attested	arabian-christians; roman-empire	roman-empire	4	state-35550bded2533f30
bostra	290	attested	arabian-christians; roman-empire	roman-empire	4	state-466f8ee51077e3de
bostra	300	attested	arabian-christians; roman-empire	roman-empire	4	state-de2d7860d7b4c2d0
bostra	310	attested	arabian-christians; roman-empire	roman-empire	4	state-8256c434be299a5e
bostra	320	attested	arabian-christians; roman-empire	roman-empire	4	state-029374c26b3f7bb6
bostra	330	attested	arabian-christians; roman-empire	roman-empire	4	state-34a88d9ab07140b0
bostra	340	attested	arabian-christians; roman-empire	roman-empire	4	state-ca9fc7cdf58d3f24
bostra	350	attested	arabian-christians; roman-empire	roman-empire	4	state-8809625fa3704c70
bostra	360	attested	arabian-christians; roman-empire	roman-empire	4	state-16477fd915a47bcb
bostra	370	attested	arabian-christians; roman-empire	roman-empire	4	state-843f52060b9a2eac
bostra	380	attested	arabian-christians; roman-empire	roman-empire	4	state-46733c0d5af84a7b
bostra	390	attested	roman-empire	roman-empire	2	state-3ee48f0236cd82cd
bostra	400	attested	roman-empire	roman-empire	2	state-f789dab6ba394b86
britannia	40	unknown	roman-empire	roman-empire	1	state-ad5bcd0b1cd89a90
britannia	50	unknown	roman-empire	roman-empire	1	state-3790a1f20311208e
britannia	60	unknown	roman-empire	roman-empire	1	state-a9de1f66d23aef9a
britannia	70	unknown	roman-empire	roman-empire	1	state-a7b0c9baf76108c7
britannia	80	unknown	roman-empire	roman-empire	1	state-61c8ee5cfcc85e6f
britannia	90	unknown	roman-empire	roman-empire	1	state-03e9204058fef2f9
britannia	100	unknown	roman-empire	roman-empire	1	state-43ab528bdd0bfb54
britannia	110	unknown	roman-empire	roman-empire	1	state-365829af24dd719d
britannia	120	unknown	roman-empire	roman-empire	1	state-91e7391059980caa
britannia	130	unknown	roman-empire	roman-empire	1	state-0746299cb163a4c3
britannia	140	unknown	roman-empire	roman-empire	1	state-a33107b8fefdc009
britannia	150	unknown	roman-empire	roman-empire	1	state-747d2a7f581fb38f
britannia	160	unknown	roman-empire	roman-empire	1	state-2f27caa1eb6f121f
britannia	170	unknown	roman-empire	roman-empire	1	state-add3fc46b846ea12
britannia	180	unknown	roman-empire	roman-empire	1	state-e5b69ed6436f9747
britannia	190	unknown	roman-empire	roman-empire	1	state-17dbdd1903a6d40d
britannia	200	attested	british-church; roman-empire	roman-empire	3	state-72d5a570b9dd6079
britannia	210	attested	british-church; roman-empire	roman-empire	3	state-97317515ea891127
britannia	220	attested	british-church; roman-empire	roman-empire	3	state-10874cdf71cc5766
britannia	230	attested	british-church; roman-empire	roman-empire	3	state-a75bceb48b60e01c
britannia	240	attested	british-church; roman-empire	roman-empire	3	state-a409b165f04ddf62
britannia	250	attested	british-church; roman-empire	roman-empire	3	state-838b09cf3fa044e0
britannia	260	attested	british-church; roman-empire	roman-empire	3	state-2e7dacb7fd3415b8
britannia	270	attested	british-church; roman-empire	roman-empire	3	state-36382e858fe93aab
britannia	280	attested	british-church; roman-empire	roman-empire	3	state-d764df120e6dd795
britannia	290	attested	british-church; roman-empire	roman-empire	3	state-d7ebf8e7fafd2500
britannia	300	attested	british-church; roman-empire	roman-empire	3	state-591ae54895591a48
britannia	310	attested	british-church; roman-empire	roman-empire	4	state-98a517d87c977704
britannia	320	attested	british-church; roman-empire	roman-empire	4	state-2f38ea9eccd84b81
britannia	330	attested	british-church; roman-empire	roman-empire	4	state-e6978db0740df25b
britannia	340	attested	british-church; roman-empire	roman-empire	4	state-7989fc52619eb393
britannia	350	attested	british-church; roman-empire	roman-empire	4	state-60146d1cdb92bf9d
britannia	360	attested	british-church; roman-empire	roman-empire	4	state-96f0d7290b221899
britannia	370	attested	british-church; roman-empire	roman-empire	4	state-ef64be8209a9fc41
